provider_id_source,org_id_source,affiliation_type,start_date
CRM_B_P_PROV_01655_635,CRM_B_O_ORG_0230_190,Primary,2022-09-10
CRM_B_P_PROV_01655_635,CRM_B_O_ORG_0039_925,Secondary,2020-09-25
CRM_A_P_PROV_01656_854,CRM_A_O_ORG_0132_599,Primary,2020-09-08
CRM_B_P_PROV_01656_709,CRM_B_O_ORG_0063_404,Primary,2021-01-28
CRM_B_P_PROV_01656_709,CRM_B_O_ORG_0240_761,Secondary,2024-09-09
CRM_A_P_PROV_01657_185,CRM_B_O_ORG_0036_201,Primary,2024-09-24
CRM_A_P_PROV_01657_185,CRM_B_O_ORG_0159_121,Secondary,2021-01-21
CRM_B_P_PROV_01657_503,CRM_A_O_ORG_0286_849,Primary,2023-09-16
CRM_A_P_PROV_01658_611,CRM_B_O_ORG_0320_239,Primary,2025-10-31
CRM_B_P_PROV_01658_475,CRM_B_O_ORG_0264_742,Primary,2025-04-24
CRM_A_P_PROV_01659_611,CRM_B_O_ORG_0318_681,Primary,2024-03-15
CRM_B_P_PROV_01659_754,CRM_A_O_ORG_0386_430,Primary,2022-11-03
CRM_A_P_PROV_01660_423,CRM_B_O_ORG_0156_499,Primary,2021-05-24
CRM_B_P_PROV_01660_543,CRM_A_O_ORG_0231_211,Primary,2024-01-08
CRM_A_P_PROV_01661_907,CRM_A_O_ORG_0417_989,Primary,2024-04-13
CRM_A_P_PROV_01662_488,CRM_A_O_ORG_0411_811,Primary,2024-04-14
CRM_A_P_PROV_01662_488,CRM_A_O_ORG_0317_300,Secondary,2022-06-08
CRM_A_P_PROV_01663_278,CRM_A_O_ORG_0101_969,Primary,2025-02-18
CRM_B_P_PROV_01663_223,CRM_A_O_ORG_0087_103,Primary,2024-03-18
CRM_B_P_PROV_01663_223,CRM_A_O_ORG_0388_589,Secondary,2022-01-22
CRM_A_P_PROV_01664_841,CRM_A_O_ORG_0069_850,Primary,2022-02-21
CRM_B_P_PROV_01664_399,CRM_A_O_ORG_0193_700,Primary,2023-05-03
CRM_B_P_PROV_01664_399,CRM_A_O_ORG_0218_455,Secondary,2023-02-21
CRM_B_P_PROV_01664_661,CRM_B_O_ORG_0059_310,Primary,2022-06-27
CRM_B_P_PROV_01664_661,CRM_A_O_ORG_0239_319,Secondary,2022-05-02
CRM_A_P_PROV_01665_621,CRM_B_O_ORG_0109_840,Primary,2025-04-23
CRM_A_P_PROV_01665_621,CRM_A_O_ORG_0339_355,Secondary,2025-04-23
CRM_B_P_PROV_01665_913,CRM_B_O_ORG_0178_930,Primary,2025-07-23
CRM_B_P_PROV_01665_913,CRM_A_O_ORG_0228_850,Secondary,2025-07-27
CRM_A_P_PROV_01666_404,CRM_B_O_ORG_0246_718,Primary,2023-04-20
CRM_B_P_PROV_01666_578,CRM_B_O_ORG_0141_128,Primary,2021-10-25
CRM_A_P_PROV_01667_539,CRM_B_O_ORG_0236_197,Primary,2023-05-27
CRM_A_P_PROV_01667_539,CRM_B_O_ORG_0219_459,Secondary,2023-02-15
CRM_B_P_PROV_01667_544,CRM_A_O_ORG_0185_130,Primary,2024-04-01
CRM_A_P_PROV_01668_925,CRM_A_O_ORG_0290_270,Primary,2023-02-07
CRM_B_P_PROV_01668_917,CRM_B_O_ORG_0148_554,Primary,2023-11-21
CRM_B_P_PROV_01668_917,CRM_A_O_ORG_0110_874,Secondary,2021-09-02
CRM_A_P_PROV_01669_801,CRM_B_O_ORG_0032_953,Primary,2023-05-03
CRM_B_P_PROV_01669_663,CRM_A_O_ORG_0047_841,Primary,2020-12-10
CRM_B_P_PROV_01669_663,CRM_B_O_ORG_0322_182,Secondary,2025-05-20
CRM_A_P_PROV_01670_248,CRM_B_O_ORG_0122_951,Primary,2024-12-20
CRM_B_P_PROV_01670_391,CRM_B_O_ORG_0357_452,Primary,2021-10-19
CRM_A_P_PROV_01671_191,CRM_A_O_ORG_0268_246,Primary,2024-09-24
CRM_B_P_PROV_01671_184,CRM_B_O_ORG_0372_420,Primary,2023-06-28
CRM_B_P_PROV_01671_184,CRM_B_O_ORG_0310_458,Secondary,2025-03-14
CRM_A_P_PROV_01672_669,CRM_B_O_ORG_0368_837,Primary,2023-11-19
CRM_A_P_PROV_01672_669,CRM_A_O_ORG_0368_809,Secondary,2025-09-04
CRM_B_P_PROV_01672_795,CRM_A_O_ORG_0413_625,Primary,2021-12-21
CRM_B_P_PROV_01672_795,CRM_B_O_ORG_0113_285,Secondary,2024-04-25
CRM_A_P_PROV_01673_189,CRM_B_O_ORG_0095_433,Primary,2020-10-04
CRM_B_P_PROV_01673_110,CRM_A_O_ORG_0417_989,Primary,2025-04-27
CRM_B_P_PROV_01673_110,CRM_B_O_ORG_0382_896,Secondary,2023-06-23
CRM_A_P_PROV_01674_263,CRM_A_O_ORG_0001_641,Primary,2024-12-30
CRM_B_P_PROV_01674_845,CRM_A_O_ORG_0405_252,Primary,2023-04-07
CRM_B_P_PROV_01674_263,CRM_A_O_ORG_0284_723,Primary,2021-05-14
CRM_A_P_PROV_01675_369,CRM_A_O_ORG_0386_430,Primary,2023-07-29
CRM_A_P_PROV_01675_369,CRM_A_O_ORG_0108_692,Secondary,2022-10-07
CRM_B_P_PROV_01675_602,CRM_A_O_ORG_0293_564,Primary,2025-04-30
CRM_A_P_PROV_01676_495,CRM_B_O_ORG_0265_690,Primary,2021-11-07
CRM_A_P_PROV_01676_495,CRM_A_O_ORG_0217_946,Secondary,2025-10-23
CRM_B_P_PROV_01676_825,CRM_A_O_ORG_0220_982,Primary,2021-11-30
CRM_B_P_PROV_01676_102,CRM_A_O_ORG_0098_837,Primary,2022-12-31
CRM_A_P_PROV_01677_552,CRM_B_O_ORG_0117_212,Primary,2025-03-01
CRM_A_P_PROV_01677_552,CRM_A_O_ORG_0064_760,Secondary,2020-11-15
CRM_B_P_PROV_01677_682,CRM_A_O_ORG_0227_167,Primary,2021-03-15
CRM_A_P_PROV_01677_908,CRM_B_O_ORG_0074_776,Primary,2023-02-28
CRM_A_P_PROV_01678_816,CRM_B_O_ORG_0117_212,Primary,2023-10-03
CRM_A_P_PROV_01678_816,CRM_A_O_ORG_0036_493,Secondary,2020-09-25
CRM_B_P_PROV_01678_845,CRM_A_O_ORG_0014_385,Primary,2024-10-11
CRM_A_P_PROV_01679_841,CRM_A_O_ORG_0333_484,Primary,2022-10-20
CRM_B_P_PROV_01679_199,CRM_A_O_ORG_0265_740,Primary,2025-08-12
CRM_A_P_PROV_01680_692,CRM_B_O_ORG_0007_462,Primary,2025-02-14
CRM_B_P_PROV_01680_900,CRM_B_O_ORG_0302_231,Primary,2024-01-21
CRM_B_P_PROV_01680_900,CRM_A_O_ORG_0024_794,Secondary,2025-09-04
CRM_A_P_PROV_01681_628,CRM_B_O_ORG_0154_810,Primary,2022-11-26
CRM_A_P_PROV_01681_628,CRM_B_O_ORG_0119_714,Secondary,2025-08-15
CRM_B_P_PROV_01681_174,CRM_A_O_ORG_0333_484,Primary,2025-12-18
CRM_B_P_PROV_01681_107,CRM_B_O_ORG_0137_535,Primary,2022-07-04
CRM_B_P_PROV_01681_107,CRM_B_O_ORG_0202_101,Secondary,2022-10-26
CRM_A_P_PROV_01681_388,CRM_A_O_ORG_0290_270,Primary,2024-01-10
CRM_A_P_PROV_01682_573,CRM_A_O_ORG_0304_222,Primary,2022-07-20
CRM_A_P_PROV_01682_573,CRM_A_O_ORG_0159_878,Secondary,2024-08-19
CRM_B_P_PROV_01682_169,CRM_A_O_ORG_0334_260,Primary,2022-04-27
CRM_A_P_PROV_01683_443,CRM_A_O_ORG_0125_758,Primary,2021-01-18
CRM_B_P_PROV_01683_911,CRM_B_O_ORG_0374_854,Primary,2025-01-28
CRM_B_P_PROV_01683_380,CRM_A_O_ORG_0403_952,Primary,2022-03-07
CRM_B_P_PROV_01683_380,CRM_A_O_ORG_0254_385,Secondary,2021-09-05
CRM_A_P_PROV_01684_814,CRM_B_O_ORG_0263_719,Primary,2021-01-22
CRM_A_P_PROV_01684_814,CRM_A_O_ORG_0342_609,Secondary,2024-04-02
CRM_B_P_PROV_01684_438,CRM_A_O_ORG_0164_850,Primary,2021-05-30
CRM_B_P_PROV_01684_438,CRM_B_O_ORG_0141_128,Secondary,2024-07-11
CRM_B_P_PROV_01684_912,CRM_B_O_ORG_0114_316,Primary,2024-05-05
CRM_A_P_PROV_01685_531,CRM_A_O_ORG_0029_859,Primary,2023-02-21
CRM_B_P_PROV_01685_394,CRM_B_O_ORG_0285_170,Primary,2024-02-25
CRM_A_P_PROV_01686_384,CRM_B_O_ORG_0017_210,Primary,2022-04-25
CRM_A_P_PROV_01686_384,CRM_A_O_ORG_0191_328,Secondary,2025-11-14
CRM_B_P_PROV_01686_590,CRM_A_O_ORG_0337_611,Primary,2021-01-21
CRM_B_P_PROV_01686_590,CRM_A_O_ORG_0051_597,Secondary,2020-10-06
CRM_A_P_PROV_01687_265,CRM_B_O_ORG_0295_145,Primary,2023-03-16
CRM_A_P_PROV_01687_265,CRM_A_O_ORG_0281_201,Secondary,2024-04-08
CRM_B_P_PROV_01687_804,CRM_A_O_ORG_0416_873,Primary,2025-01-10
CRM_B_P_PROV_01687_804,CRM_A_O_ORG_0157_862,Secondary,2020-12-31
CRM_A_P_PROV_01688_448,CRM_B_O_ORG_0333_763,Primary,2023-09-10
CRM_A_P_PROV_01688_448,CRM_A_O_ORG_0228_850,Secondary,2025-07-10
CRM_B_P_PROV_01688_216,CRM_B_O_ORG_0337_378,Primary,2021-01-03
CRM_B_P_PROV_01688_236,CRM_B_O_ORG_0399_970,Primary,2023-01-03
CRM_A_P_PROV_01689_664,CRM_A_O_ORG_0126_889,Primary,2021-02-22
CRM_B_P_PROV_01689_676,CRM_A_O_ORG_0231_211,Primary,2024-10-25
CRM_B_P_PROV_01689_676,CRM_A_O_ORG_0128_875,Secondary,2024-06-23
CRM_A_P_PROV_01690_245,CRM_A_O_ORG_0252_490,Primary,2021-03-11
CRM_B_P_PROV_01690_633,CRM_B_O_ORG_0128_583,Primary,2024-10-16
CRM_A_P_PROV_01691_511,CRM_B_O_ORG_0345_975,Primary,2021-07-26
CRM_A_P_PROV_01691_511,CRM_A_O_ORG_0009_104,Secondary,2024-07-26
CRM_B_P_PROV_01691_321,CRM_B_O_ORG_0404_921,Primary,2021-08-20
CRM_A_P_PROV_01692_666,CRM_B_O_ORG_0385_383,Primary,2021-08-08
CRM_A_P_PROV_01692_666,CRM_A_O_ORG_0372_875,Secondary,2024-05-18
CRM_B_P_PROV_01692_136,CRM_B_O_ORG_0112_368,Primary,2022-08-27
CRM_A_P_PROV_01693_558,CRM_A_O_ORG_0244_563,Primary,2024-11-26
CRM_B_P_PROV_01693_793,CRM_A_O_ORG_0177_994,Primary,2022-09-12
CRM_A_P_PROV_01694_132,CRM_A_O_ORG_0135_427,Primary,2022-07-21
CRM_B_P_PROV_01694_624,CRM_A_O_ORG_0134_803,Primary,2023-05-28
CRM_A_P_PROV_01695_286,CRM_B_O_ORG_0232_289,Primary,2025-04-12
CRM_B_P_PROV_01695_932,CRM_A_O_ORG_0217_946,Primary,2023-07-11
CRM_A_P_PROV_01695_773,CRM_A_O_ORG_0211_547,Primary,2024-09-16
CRM_A_P_PROV_01696_932,CRM_A_O_ORG_0176_489,Primary,2022-06-12
CRM_B_P_PROV_01696_825,CRM_A_O_ORG_0032_632,Primary,2022-09-20
CRM_B_P_PROV_01696_825,CRM_B_O_ORG_0321_312,Secondary,2021-03-08
CRM_A_P_PROV_01697_569,CRM_A_O_ORG_0027_750,Primary,2023-11-05
CRM_B_P_PROV_01697_494,CRM_A_O_ORG_0147_824,Primary,2025-02-10
CRM_A_P_PROV_01698_364,CRM_A_O_ORG_0264_105,Primary,2021-04-01
CRM_A_P_PROV_01698_364,CRM_A_O_ORG_0227_167,Secondary,2022-08-15
CRM_B_P_PROV_01698_931,CRM_A_O_ORG_0079_115,Primary,2023-11-26
CRM_A_P_PROV_01699_951,CRM_A_O_ORG_0308_288,Primary,2021-09-20
CRM_B_P_PROV_01699_779,CRM_B_O_ORG_0075_158,Primary,2025-04-10
CRM_B_P_PROV_01699_561,CRM_A_O_ORG_0239_319,Primary,2023-03-15
CRM_A_P_PROV_01699_299,CRM_A_O_ORG_0134_803,Primary,2023-02-20
CRM_A_P_PROV_01700_345,CRM_B_O_ORG_0043_692,Primary,2022-12-06
CRM_B_P_PROV_01700_496,CRM_A_O_ORG_0144_219,Primary,2024-03-15
CRM_B_P_PROV_01700_482,CRM_A_O_ORG_0176_489,Primary,2022-01-02
CRM_B_P_PROV_01700_482,CRM_A_O_ORG_0110_874,Secondary,2021-05-15
CRM_A_P_PROV_01701_404,CRM_A_O_ORG_0214_971,Primary,2024-06-09
CRM_A_P_PROV_01701_404,CRM_A_O_ORG_0083_592,Secondary,2021-09-06
CRM_B_P_PROV_01701_711,CRM_A_O_ORG_0026_362,Primary,2022-08-07
CRM_A_P_PROV_01702_679,CRM_B_O_ORG_0327_439,Primary,2022-01-07
CRM_B_P_PROV_01702_236,CRM_A_O_ORG_0201_916,Primary,2022-06-20
CRM_B_P_PROV_01702_835,CRM_A_O_ORG_0292_860,Primary,2024-01-30
CRM_A_P_PROV_01703_327,CRM_A_O_ORG_0003_689,Primary,2023-03-19
CRM_B_P_PROV_01703_316,CRM_A_O_ORG_0231_211,Primary,2022-04-18
CRM_B_P_PROV_01703_316,CRM_B_O_ORG_0347_769,Secondary,2021-04-18
CRM_A_P_PROV_01704_331,CRM_A_O_ORG_0249_736,Primary,2023-01-29
CRM_B_P_PROV_01704_468,CRM_A_O_ORG_0254_385,Primary,2024-03-31
CRM_B_P_PROV_01704_431,CRM_A_O_ORG_0330_274,Primary,2022-01-12
CRM_A_P_PROV_01705_354,CRM_A_O_ORG_0221_847,Primary,2022-09-20
CRM_B_P_PROV_01705_971,CRM_B_O_ORG_0175_302,Primary,2023-10-13
CRM_A_P_PROV_01706_471,CRM_A_O_ORG_0162_670,Primary,2024-01-03
CRM_B_P_PROV_01706_687,CRM_B_O_ORG_0204_541,Primary,2024-02-27
CRM_B_P_PROV_01706_447,CRM_A_O_ORG_0093_708,Primary,2022-07-30
CRM_B_P_PROV_01706_447,CRM_A_O_ORG_0126_889,Secondary,2021-11-30
CRM_A_P_PROV_01707_498,CRM_A_O_ORG_0222_704,Primary,2022-07-31
CRM_A_P_PROV_01707_498,CRM_B_O_ORG_0027_956,Secondary,2021-05-13
CRM_B_P_PROV_01707_661,CRM_A_O_ORG_0111_789,Primary,2023-03-05
CRM_A_P_PROV_01708_286,CRM_B_O_ORG_0303_660,Primary,2022-10-19
CRM_B_P_PROV_01708_306,CRM_B_O_ORG_0043_692,Primary,2021-09-25
CRM_A_P_PROV_01709_258,CRM_A_O_ORG_0411_811,Primary,2021-07-01
CRM_A_P_PROV_01709_258,CRM_A_O_ORG_0073_142,Secondary,2023-02-23
CRM_B_P_PROV_01709_498,CRM_A_O_ORG_0009_104,Primary,2025-05-25
CRM_A_P_PROV_01710_735,CRM_A_O_ORG_0016_581,Primary,2021-06-18
CRM_B_P_PROV_01710_294,CRM_A_O_ORG_0408_541,Primary,2020-10-27
CRM_A_P_PROV_01710_290,CRM_B_O_ORG_0307_334,Primary,2022-05-19
CRM_A_P_PROV_01711_802,CRM_A_O_ORG_0308_288,Primary,2025-03-20
CRM_B_P_PROV_01711_126,CRM_A_O_ORG_0094_388,Primary,2024-02-09
CRM_A_P_PROV_01712_672,CRM_B_O_ORG_0315_769,Primary,2020-11-03
CRM_B_P_PROV_01712_540,CRM_B_O_ORG_0140_389,Primary,2024-07-04
CRM_A_P_PROV_01713_190,CRM_B_O_ORG_0411_649,Primary,2022-01-25
CRM_B_P_PROV_01713_412,CRM_B_O_ORG_0270_137,Primary,2025-01-05
CRM_B_P_PROV_01713_412,CRM_A_O_ORG_0015_938,Secondary,2021-01-02
CRM_A_P_PROV_01714_629,CRM_B_O_ORG_0401_405,Primary,2021-08-19
CRM_B_P_PROV_01714_112,CRM_B_O_ORG_0028_795,Primary,2023-06-14
CRM_A_P_PROV_01715_523,CRM_B_O_ORG_0143_385,Primary,2023-04-23
CRM_B_P_PROV_01715_982,CRM_A_O_ORG_0314_879,Primary,2021-11-15
CRM_A_P_PROV_01716_472,CRM_A_O_ORG_0227_167,Primary,2022-05-04
CRM_A_P_PROV_01716_472,CRM_A_O_ORG_0210_291,Secondary,2024-07-25
CRM_B_P_PROV_01716_263,CRM_A_O_ORG_0031_708,Primary,2025-05-22
CRM_A_P_PROV_01717_947,CRM_B_O_ORG_0080_599,Primary,2022-11-14
CRM_B_P_PROV_01717_772,CRM_A_O_ORG_0360_670,Primary,2021-05-23
CRM_B_P_PROV_01717_171,CRM_A_O_ORG_0056_608,Primary,2022-10-08
CRM_A_P_PROV_01717_313,CRM_A_O_ORG_0335_700,Primary,2022-01-30
CRM_A_P_PROV_01717_313,CRM_A_O_ORG_0338_970,Secondary,2025-04-05
CRM_A_P_PROV_01718_175,CRM_B_O_ORG_0384_554,Primary,2020-10-01
CRM_A_P_PROV_01718_175,CRM_A_O_ORG_0314_879,Secondary,2022-06-07
CRM_B_P_PROV_01718_484,CRM_B_O_ORG_0217_958,Primary,2025-12-20
CRM_A_P_PROV_01719_236,CRM_A_O_ORG_0122_357,Primary,2024-03-05
CRM_A_P_PROV_01719_236,CRM_A_O_ORG_0253_619,Secondary,2022-08-30
CRM_B_P_PROV_01719_849,CRM_B_O_ORG_0096_380,Primary,2023-01-22
CRM_A_P_PROV_01720_852,CRM_B_O_ORG_0265_690,Primary,2023-05-05
CRM_B_P_PROV_01720_980,CRM_A_O_ORG_0377_475,Primary,2021-07-14
CRM_B_P_PROV_01720_745,CRM_A_O_ORG_0293_564,Primary,2021-04-01
CRM_A_P_PROV_01721_680,CRM_A_O_ORG_0278_636,Primary,2021-11-09
CRM_A_P_PROV_01721_680,CRM_B_O_ORG_0231_526,Secondary,2025-08-08
CRM_B_P_PROV_01721_413,CRM_A_O_ORG_0253_619,Primary,2022-01-27
CRM_B_P_PROV_01721_413,CRM_A_O_ORG_0215_464,Secondary,2023-03-26
CRM_A_P_PROV_01722_717,CRM_B_O_ORG_0127_788,Primary,2021-04-27
CRM_A_P_PROV_01722_717,CRM_A_O_ORG_0376_134,Secondary,2020-11-01
CRM_B_P_PROV_01722_781,CRM_A_O_ORG_0040_345,Primary,2024-05-12
CRM_B_P_PROV_01722_781,CRM_A_O_ORG_0247_764,Secondary,2021-10-27
CRM_A_P_PROV_01723_401,CRM_B_O_ORG_0192_348,Primary,2022-09-10
CRM_A_P_PROV_01723_401,CRM_A_O_ORG_0081_447,Secondary,2023-07-14
CRM_B_P_PROV_01723_230,CRM_B_O_ORG_0274_562,Primary,2021-04-27
CRM_A_P_PROV_01724_873,CRM_A_O_ORG_0216_361,Primary,2021-11-04
CRM_B_P_PROV_01724_772,CRM_A_O_ORG_0197_989,Primary,2021-12-22
CRM_A_P_PROV_01725_772,CRM_B_O_ORG_0384_554,Primary,2025-07-26
CRM_B_P_PROV_01725_205,CRM_A_O_ORG_0000_906,Primary,2022-02-02
CRM_B_P_PROV_01725_205,CRM_B_O_ORG_0086_116,Secondary,2020-10-31
CRM_A_P_PROV_01726_384,CRM_B_O_ORG_0390_113,Primary,2020-09-27
CRM_B_P_PROV_01726_950,CRM_B_O_ORG_0364_801,Primary,2025-12-06
CRM_A_P_PROV_01727_877,CRM_A_O_ORG_0024_794,Primary,2025-05-22
CRM_A_P_PROV_01728_961,CRM_A_O_ORG_0408_541,Primary,2021-08-28
CRM_A_P_PROV_01728_961,CRM_A_O_ORG_0302_734,Secondary,2024-01-02
CRM_B_P_PROV_01728_443,CRM_B_O_ORG_0348_120,Primary,2025-12-16
CRM_A_P_PROV_01729_496,CRM_B_O_ORG_0071_563,Primary,2024-12-17
CRM_B_P_PROV_01729_721,CRM_A_O_ORG_0283_120,Primary,2024-11-20
CRM_B_P_PROV_01729_721,CRM_A_O_ORG_0048_600,Secondary,2024-07-30
CRM_A_P_PROV_01730_677,CRM_A_O_ORG_0348_760,Primary,2023-04-14
CRM_B_P_PROV_01730_128,CRM_A_O_ORG_0412_227,Primary,2023-04-20
CRM_B_P_PROV_01730_879,CRM_A_O_ORG_0407_170,Primary,2023-04-08
CRM_A_P_PROV_01731_730,CRM_B_O_ORG_0184_184,Primary,2020-10-14
CRM_A_P_PROV_01731_730,CRM_B_O_ORG_0153_763,Secondary,2021-06-27
CRM_B_P_PROV_01731_570,CRM_A_O_ORG_0029_156,Primary,2021-01-16
CRM_B_P_PROV_01731_540,CRM_A_O_ORG_0194_116,Primary,2023-11-24
CRM_A_P_PROV_01732_306,CRM_B_O_ORG_0137_363,Primary,2024-02-01
CRM_A_P_PROV_01733_474,CRM_B_O_ORG_0028_795,Primary,2025-10-23
CRM_A_P_PROV_01733_474,CRM_B_O_ORG_0211_443,Secondary,2023-03-29
CRM_B_P_PROV_01733_508,CRM_B_O_ORG_0245_265,Primary,2025-08-30
CRM_A_P_PROV_01734_756,CRM_B_O_ORG_0345_975,Primary,2020-08-27
CRM_B_P_PROV_01734_893,CRM_A_O_ORG_0013_888,Primary,2025-02-14
CRM_A_P_PROV_01735_563,CRM_B_O_ORG_0282_509,Primary,2021-11-23
CRM_B_P_PROV_01735_879,CRM_B_O_ORG_0302_231,Primary,2025-07-05
CRM_A_P_PROV_01736_769,CRM_B_O_ORG_0138_455,Primary,2021-06-16
CRM_B_P_PROV_01736_399,CRM_B_O_ORG_0101_681,Primary,2022-02-04
CRM_B_P_PROV_01736_399,CRM_A_O_ORG_0185_130,Secondary,2025-07-06
CRM_A_P_PROV_01737_878,CRM_B_O_ORG_0156_499,Primary,2024-11-25
CRM_B_P_PROV_01737_381,CRM_B_O_ORG_0245_212,Primary,2021-10-13
CRM_A_P_PROV_01738_532,CRM_A_O_ORG_0006_194,Primary,2023-08-07
CRM_B_P_PROV_01738_841,CRM_A_O_ORG_0267_267,Primary,2022-11-12
CRM_B_P_PROV_01738_695,CRM_A_O_ORG_0101_969,Primary,2022-02-18
CRM_A_P_PROV_01739_583,CRM_A_O_ORG_0249_530,Primary,2025-07-06
CRM_A_P_PROV_01739_583,CRM_A_O_ORG_0349_610,Secondary,2022-03-11
CRM_B_P_PROV_01739_677,CRM_A_O_ORG_0372_875,Primary,2025-03-25
CRM_A_P_PROV_01740_805,CRM_B_O_ORG_0121_229,Primary,2024-12-25
CRM_A_P_PROV_01740_805,CRM_A_O_ORG_0195_698,Secondary,2022-02-22
CRM_B_P_PROV_01740_810,CRM_B_O_ORG_0019_949,Primary,2024-12-21
CRM_B_P_PROV_01740_827,CRM_A_O_ORG_0230_194,Primary,2021-06-02
CRM_A_P_PROV_01741_996,CRM_B_O_ORG_0027_956,Primary,2024-02-27
CRM_A_P_PROV_01741_996,CRM_B_O_ORG_0061_169,Secondary,2021-01-09
CRM_B_P_PROV_01741_145,CRM_B_O_ORG_0262_278,Primary,2022-02-02
CRM_B_P_PROV_01741_145,CRM_A_O_ORG_0379_986,Secondary,2024-09-02
CRM_A_P_PROV_01742_196,CRM_B_O_ORG_0396_977,Primary,2021-01-10
CRM_B_P_PROV_01742_942,CRM_A_O_ORG_0278_636,Primary,2021-09-03
CRM_B_P_PROV_01742_942,CRM_A_O_ORG_0238_336,Secondary,2023-06-26
CRM_A_P_PROV_01743_627,CRM_A_O_ORG_0408_541,Primary,2025-12-02
CRM_B_P_PROV_01743_942,CRM_A_O_ORG_0087_103,Primary,2022-04-21
CRM_A_P_PROV_01744_864,CRM_A_O_ORG_0064_760,Primary,2025-12-18
CRM_A_P_PROV_01744_864,CRM_A_O_ORG_0409_677,Secondary,2022-11-13
CRM_A_P_PROV_01745_802,CRM_B_O_ORG_0274_562,Primary,2023-12-21
CRM_B_P_PROV_01745_526,CRM_B_O_ORG_0347_769,Primary,2025-02-08
CRM_A_P_PROV_01746_909,CRM_B_O_ORG_0176_932,Primary,2023-05-15
CRM_A_P_PROV_01746_909,CRM_A_O_ORG_0029_859,Secondary,2022-01-25
CRM_B_P_PROV_01746_242,CRM_B_O_ORG_0050_854,Primary,2024-07-10
CRM_B_P_PROV_01746_185,CRM_A_O_ORG_0273_591,Primary,2021-08-05
CRM_A_P_PROV_01747_953,CRM_A_O_ORG_0173_337,Primary,2021-11-17
CRM_A_P_PROV_01747_953,CRM_B_O_ORG_0092_120,Secondary,2024-05-05
CRM_B_P_PROV_01747_851,CRM_A_O_ORG_0161_470,Primary,2022-12-24
CRM_A_P_PROV_01748_260,CRM_B_O_ORG_0316_437,Primary,2025-06-26
CRM_A_P_PROV_01748_260,CRM_B_O_ORG_0047_137,Secondary,2021-01-29
CRM_B_P_PROV_01748_104,CRM_B_O_ORG_0066_196,Primary,2024-10-08
CRM_B_P_PROV_01748_862,CRM_B_O_ORG_0051_350,Primary,2023-04-06
CRM_B_P_PROV_01748_862,CRM_B_O_ORG_0115_583,Secondary,2021-10-12
CRM_A_P_PROV_01749_240,CRM_A_O_ORG_0116_744,Primary,2024-05-05
CRM_B_P_PROV_01749_553,CRM_B_O_ORG_0170_644,Primary,2021-05-04
CRM_B_P_PROV_01749_175,CRM_B_O_ORG_0038_490,Primary,2025-03-08
CRM_A_P_PROV_01750_984,CRM_A_O_ORG_0382_614,Primary,2022-01-06
CRM_A_P_PROV_01750_984,CRM_A_O_ORG_0120_345,Secondary,2023-11-20
CRM_B_P_PROV_01750_398,CRM_B_O_ORG_0263_719,Primary,2020-11-23
CRM_A_P_PROV_01751_158,CRM_B_O_ORG_0128_583,Primary,2021-06-24
CRM_B_P_PROV_01751_531,CRM_B_O_ORG_0093_907,Primary,2025-05-07
CRM_B_P_PROV_01751_531,CRM_B_O_ORG_0054_792,Secondary,2024-07-06
CRM_A_P_PROV_01752_822,CRM_A_O_ORG_0381_495,Primary,2022-08-17
CRM_A_P_PROV_01752_822,CRM_B_O_ORG_0363_507,Secondary,2020-10-01
CRM_B_P_PROV_01752_504,CRM_B_O_ORG_0332_296,Primary,2025-03-21
CRM_B_P_PROV_01752_727,CRM_B_O_ORG_0027_956,Primary,2022-06-27
CRM_B_P_PROV_01752_727,CRM_A_O_ORG_0368_809,Secondary,2021-02-26
CRM_A_P_PROV_01753_387,CRM_B_O_ORG_0029_746,Primary,2023-01-21
CRM_B_P_PROV_01753_205,CRM_A_O_ORG_0289_957,Primary,2021-04-20
CRM_B_P_PROV_01753_205,CRM_A_O_ORG_0176_677,Secondary,2022-05-03
CRM_B_P_PROV_01753_265,CRM_B_O_ORG_0208_723,Primary,2024-08-18
CRM_A_P_PROV_01754_993,CRM_B_O_ORG_0182_310,Primary,2025-11-07
CRM_B_P_PROV_01754_442,CRM_B_O_ORG_0149_659,Primary,2021-10-29
CRM_A_P_PROV_01755_881,CRM_B_O_ORG_0394_743,Primary,2024-08-08
CRM_B_P_PROV_01755_137,CRM_A_O_ORG_0331_621,Primary,2020-09-19
CRM_B_P_PROV_01755_137,CRM_B_O_ORG_0121_229,Secondary,2022-11-20
CRM_B_P_PROV_01755_431,CRM_A_O_ORG_0355_815,Primary,2024-11-28
CRM_A_P_PROV_01756_405,CRM_B_O_ORG_0029_746,Primary,2021-11-23
CRM_B_P_PROV_01756_910,CRM_A_O_ORG_0337_611,Primary,2023-12-01
CRM_A_P_PROV_01757_965,CRM_A_O_ORG_0257_499,Primary,2025-05-10
CRM_B_P_PROV_01757_220,CRM_B_O_ORG_0252_111,Primary,2024-06-28
CRM_A_P_PROV_01758_786,CRM_A_O_ORG_0188_961,Primary,2023-09-28
CRM_B_P_PROV_01758_419,CRM_A_O_ORG_0337_611,Primary,2020-11-14
CRM_A_P_PROV_01759_518,CRM_A_O_ORG_0140_968,Primary,2022-10-22
