source_system,org_id_source,org_name,org_type,address_line1,city,state,postal_code,country,updated_at,org_name_raw,address_raw,postal_raw
CRM_A,CRM_A_O_ORG_0170_305,"Tara, Sibal And Vora Clinic",Clinic,h.no. 87 parekh,Amaravati,CA,40035,US,2025-10-28T00:12:52,"Tara, Sibal and Vora Clinic","H.No. 87
Parekh",40035
CRM_B,CRM_B_O_ORG_0170_644,"Tara, Sibal And Vora Clinic",Clinic,h.no. 87 parekh,Amaravati,CA,40035,US,2026-01-24T19:28:55,"Tara, Sibal and Vora Clinic","H.No. 87
Parekh",40035
CRM_A,CRM_A_O_ORG_0171_693,Chada-Chaudhary Diagnostic Center,Diagnostic Center,17/94 bhavsar marg,Gandhinagar,DL,140347,IN,2026-01-14T13:56:39,Chada-Chaudhary Diagnostic Center,"17/94
Bhavsar Marg",140347
CRM_B,CRM_B_O_ORG_0171_151,Chada-Chaudhary Diagnostic Center,Diagnostic Center,17/94 bhavsar marg,Gandhinagar,DL,140347,IN,2025-12-30T13:25:11,Chada-Chaudhary Diagnostic Center,"17/94
Bhavsar Marg",140347
CRM_A,CRM_A_O_ORG_0172_450,"Goel, Kar And Pandya Hospital",Hospital,h.no. 832 varughese chowk,Katni,MI,95224,US,2025-11-29T23:08:00,"Goel, Kar and Pandya Hospital","H.No. 832, Varughese Chowk",95224
CRM_B,CRM_B_O_ORG_0172_316,"Goel, Kar And Pandya Hospital",Hospital,h.no. 832 varughese chowk,Katni,MI,95224,US,2026-01-10T19:58:29,"Goel, Kar and Pandya Hospital",H.No. 832 Varughese Chowk,95224
CRM_A,CRM_A_O_ORG_0173_337,"Sandal, Vohra And Mitra Clinic",Clinic,h.no. 032 narayanan marg,Ambattur,CO,58007,US,2026-02-02T17:25:56,"Sandal, Vohra and Mitra Clinic","H.No. 032, Narayanan Marg",58007
CRM_B,CRM_B_O_ORG_0173_143,"Sandal, Vohra And Mitra Clinic",Clinic,h.no. 032 narayanan marg,Ambattur,CO,58007,US,2025-12-22T12:58:51,"Sandal, Vohra and Mitra Clinic","H.No. 032, Narayanan Marg",58007
CRM_A,CRM_A_O_ORG_0174_305,Nadig And Sons Clinic,Clinic,h.no. 142 savant nagar,Dindigul,CO,43469,US,2025-10-18T10:39:05,Nadig and Sons Clinic,"H.No. 142
Savant Nagar",43469
CRM_B,CRM_B_O_ORG_0174_384,Nadig And Sons Clinic,Clinic,h.no. 142 savant nagar,Dindigul,CO,43469,US,2026-01-23T08:45:19,Nadig and Sons Clinic,"H.No. 142
Savant Nagar",43469
CRM_A,CRM_A_O_ORG_0175_780,Kapoor And Sons Pharmacy,Pharmacy,949 soni path,Meerut,MI,34222,US,2025-11-06T07:12:13,Kapoor and Sons Pharmacy,"949
Soni Path",34222
CRM_B,CRM_B_O_ORG_0175_302,Kapoor And Sons Pharmacy,Pharmacy,949 soni path,Meerut,MI,34222,US,2025-11-17T15:37:38,Kapoor and Sons Pharmacy,"949
Soni Path",34222
CRM_A,CRM_A_O_ORG_0176_489,Sahni Ltd Lab,Lab,h.no. 849 sridhar street,Barasat,AZ,13182,US,2025-12-03T21:26:34,Sahni Ltd Lab,"H.No. 849, Sridhar Street",13182
CRM_B,CRM_B_O_ORG_0176_932,Sahni Ltd Lab,Lab,h.no. 849 sridhar street,Barasat,AZ,13182,US,2025-11-01T21:25:24,Sahni Ltd Lab,H.No. 849 Sridhar Street,13182
CRM_A,CRM_A_O_ORG_0176_677,Sahni Ltd Lab,Lab,h.no. 849 sridhar street,Barasat,AZ,13182,US,2025-12-18T12:12:44,Sahni Ltd Lab,"H.No. 849, Sridhar Street",13182
CRM_A,CRM_A_O_ORG_0177_994,Jha-Vig Hospital,Hospital,76/12 sen,Pallavaram,IL,36623,US,2025-10-29T16:28:16,Jha-Vig Hospital,"76/12
Sen",36623
CRM_A,CRM_A_O_ORG_0178_168,Doshi-Comar Diagnostic Center,Diagnostic Center,h.no. 45 bir marg,Ambattur,GA,21082,US,2025-10-26T09:42:23,Doshi-Comar Diagnostic Center,"H.No. 45, Bir Marg",21082
CRM_B,CRM_B_O_ORG_0178_930,Doshi-Comar Diagnostic Center,Diagnostic Center,h.no. 45 bir marg,Ambattur,GA,21082,US,2026-01-25T02:07:26,Doshi-Comar Diagnostic Center,"H.No. 45, Bir Marg",21082
CRM_A,CRM_A_O_ORG_0179_829,Padmanabhan Ltd Clinic,Clinic,83/489 patil,Amritsar,UP,796749,IN,2026-02-10T08:01:22,Padmanabhan Ltd Clinic,"83/489, Patil",796749
CRM_B,CRM_B_O_ORG_0179_981,Padmanabhan Limited Clinic,Clinic,83/489 patil,Amritsar,UP,796749,IN,2026-01-31T23:32:27,Padmanabhan Limited Clinic,"83/489, Patil",796749
CRM_A,CRM_A_O_ORG_0180_177,Bedi Inc Hospital,Hospital,04/00 mammen street,Hospet,MH,436271,IN,2025-12-16T17:16:42,Bedi Inc Hospital,"04/00
Mammen Street",436271
CRM_A,CRM_A_O_ORG_0180_922,Bedi Inc Hospital,Hospital,04/00 mammen street,Hospet,MH,436271,IN,2026-01-02T01:42:03,Bedi Inc Hospital,"04/00
Mammen Street",436271
CRM_A,CRM_A_O_ORG_0181_714,Kale Group Hospital,Hospital,373 brahmbhatt ganj,Dewas,CO,71302,US,2025-11-27T00:28:28,Kale Group Hospital,"373
Brahmbhatt Ganj",71302
CRM_A,CRM_A_O_ORG_0182_326,"Dixit, Mukhopadhyay And Bhatnagar Lab",Lab,71/897 gaba marg,Nangloi Jat,NC,69233,US,2026-01-10T03:27:42,"Dixit, Mukhopadhyay and Bhatnagar Lab","71/897
Gaba Marg",69233
CRM_B,CRM_B_O_ORG_0182_119,"Dixit, Mukhopadhyay And Bhatnagar Lab",Lab,71/897 gaba marg,Nangloi Jat,NC,69233,US,2025-11-04T01:01:15,"Dixit, Mukhopadhyay and Bhatnagar Lab",71/897 Gaba Marg,69233
CRM_B,CRM_B_O_ORG_0182_310,"Dixit, Mukhopadhyay And Bhatnagar Lab",Lab,71/897 gaba marg,Nangloi Jat,NC,69233,US,2026-01-19T06:45:05,"Dixit, Mukhopadhyay and Bhatnagar Lab","71/897
Gaba Marg",69233
CRM_A,CRM_A_O_ORG_0183_848,Menon-Dhaliwal Pharmacy,Pharmacy,h.no. 017 tandon street,Hosur,CT,90528,US,2025-11-25T03:39:42,Menon-Dhaliwal Pharmacy,"H.No. 017, Tandon Street",90528
CRM_B,CRM_B_O_ORG_0183_627,Menon-Dhaliwal Pharmacy,Pharmacy,h.no. 017 tandon street,Hosur,CT,90528,US,2025-10-10T20:50:31,Menon-Dhaliwal Pharmacy,"H.No. 017, Tandon Street",90528
CRM_A,CRM_A_O_ORG_0184_212,Buch Ltd Pharmacy,Pharmacy,h.no. 750 sama chowk,Jodhpur,AK,91074,US,2025-11-06T02:11:34,Buch Ltd Pharmacy,"H.No. 750
Sama Chowk",91074
CRM_B,CRM_B_O_ORG_0184_184,Buch Limited Pharmacy,Pharmacy,h.no. 750 sama chowk,Jodhpur,AK,91074,US,2025-10-07T08:58:46,Buch Limited Pharmacy,"H.No. 750
Sama Chowk",91074
CRM_A,CRM_A_O_ORG_0185_130,Dhawan Llc Clinic,Clinic,49/619 nagar marg,Phagwara,CA,19898,US,2026-01-16T06:10:23,Dhawan LLC Clinic,"49/619, Nagar Marg",19898
CRM_B,CRM_B_O_ORG_0185_330,Dhawan Llc Clinic,Clinic,49/619 nagar marg,Phagwara,CA,19898,US,2025-11-30T12:11:22,Dhawan LLC Clinic,"49/619, Nagar Marg",19898
CRM_A,CRM_A_O_ORG_0186_919,Ramanathan-Garg Pharmacy,Pharmacy,h.no. 457 samra nagar,Katihar,MH,556287,IN,2026-01-20T12:23:19,Ramanathan-Garg Pharmacy,"H.No. 457
Samra Nagar",556287
CRM_B,CRM_B_O_ORG_0186_347,Ramanathan-Garg Pharmacy,Pharmacy,h.no. 457 samra nagar,Katihar,MH,556287,IN,2025-11-15T13:21:02,Ramanathan-Garg Pharmacy,"H.No. 457
Samra Nagar",556287
CRM_B,CRM_B_O_ORG_0186_203,Ramanathan-Garg Pharmacy,Pharmacy,h.no. 457 samra nagar,Katihar,MH,556287,IN,2026-01-21T03:28:30,Ramanathan-Garg Pharmacy,"H.No. 457
Samra Nagar",556287
CRM_A,CRM_A_O_ORG_0187_705,"Sant, Tripathi And Sarin Lab",Lab,785 shere chowk,Madhyamgram,KA,243559,IN,2025-11-19T10:07:03,"Sant, Tripathi and Sarin Lab","785, Shere Chowk",243559
CRM_B,CRM_B_O_ORG_0187_855,"Sant, Tripathi And Sarin Lab",Lab,785 shere chowk,Madhyamgram,KA,243559,IN,2025-10-25T19:11:00,"Sant, Tripathi and Sarin Lab",785 Shere Chowk,243559
CRM_A,CRM_A_O_ORG_0188_612,Gokhale Inc Pharmacy,Pharmacy,91/767 suri nagar,Mumbai,NY,55384,US,2025-10-31T05:56:50,Gokhale Inc Pharmacy,"91/767, Suri Nagar",55384
CRM_A,CRM_A_O_ORG_0188_961,Gokhale Inc Pharmacy,Pharmacy,91/767 suri nagar,Mumbai,NY,55384,US,2026-01-29T07:36:07,Gokhale Inc Pharmacy,"91/767, Suri Nagar",55384
CRM_A,CRM_A_O_ORG_0189_781,Garg Ltd Hospital,Hospital,62/44 goswami path,Dibrugarh,UP,491286,IN,2025-11-06T02:17:28,Garg Ltd Hospital,"62/44
Goswami Path",491286
CRM_B,CRM_B_O_ORG_0189_917,Garg Ltd Hospital,Hospital,62/44 goswami path,Dibrugarh,UP,491286,IN,2025-11-26T17:11:47,Garg Ltd Hospital,"62/44
Goswami Path",491286
CRM_A,CRM_A_O_ORG_0190_389,Hayre-Acharya Lab,Lab,987 baral circle,Baranagar,KA,153601,IN,2026-02-02T23:28:17,Hayre-Acharya Lab,"987, Baral Circle",153601
CRM_B,CRM_B_O_ORG_0190_426,Hayre-Acharya Lab,Lab,987 baral circle,Baranagar,KA,153601,IN,2025-12-26T07:41:04,Hayre-Acharya Lab,"987, Baral Circle",153601
CRM_A,CRM_A_O_ORG_0191_328,Oak-Mohanty Pharmacy,Pharmacy,86/849 sur circle,Madanapalle,,78254,US,2025-10-17T18:30:16,Oak-Mohanty Pharmacy,"86/849, Sur Circle",78254
CRM_B,CRM_B_O_ORG_0191_259,Oak-Mohanty Pharmacy,Pharmacy,86/849 sur circle,Madanapalle,,78254,US,2026-01-09T03:56:01,Oak-Mohanty Pharmacy,"86/849, Sur Circle",78254
CRM_A,CRM_A_O_ORG_0192_107,"Hari, Gokhale And Amble Hospital",Hospital,92/268 thaker marg,Indore,OH,50590,US,2026-01-26T19:37:42,"Hari, Gokhale and Amble Hospital","92/268, Thaker Marg",50590
CRM_B,CRM_B_O_ORG_0192_348,"Hari, Gokhale And Amble Hospital",Hospital,92/268 thaker marg,Indore,OH,50590,US,2025-12-26T21:33:39,"Hari, Gokhale and Amble Hospital",92/268 Thaker Marg,50590
CRM_A,CRM_A_O_ORG_0193_700,"Jhaveri, Singhal And Peri Lab",Lab,78/545 raju chowk,Kakinada,AK,69321,US,2026-01-29T03:25:43,"Jhaveri, Singhal and Peri Lab","78/545
Raju Chowk",69321
CRM_B,CRM_B_O_ORG_0193_397,"Jhaveri, Singhal And Peri Lab",Lab,78/545 raju chowk,Kakinada,AK,69321,US,2026-01-12T09:07:29,"Jhaveri, Singhal and Peri Lab","78/545
Raju Chowk",69321
CRM_A,CRM_A_O_ORG_0194_116,Dhar Llc Hospital,Hospital,h.no. 30 choudhury circle,Bikaner,KA,385423,IN,2025-11-29T01:38:48,Dhar LLC Hospital,"H.No. 30
Choudhury Circle",385423
CRM_B,CRM_B_O_ORG_0194_256,Dhar Llc Hosp,Hospital,h.no. 30 choudhury circle,Bikaner,KA,385423,IN,2025-12-04T14:38:10,Dhar LLC Hosp,"H.No. 30
Choudhury Circle",385423
CRM_A,CRM_A_O_ORG_0195_698,Ghose Llc Pharmacy,Pharmacy,h.no. 04 devi zila,Bidar,FL,49006,US,2025-10-21T19:57:02,Ghose LLC Pharmacy,"H.No. 04
Devi Zila",49006
CRM_B,CRM_B_O_ORG_0195_847,Ghose Llc Pharmacy,Pharmacy,h.no. 04 devi zila,Bidar,FL,49006,US,2026-01-21T03:16:38,Ghose LLC Pharmacy,"H.No. 04
Devi Zila",49006
CRM_A,CRM_A_O_ORG_0196_150,Mohan-Khare Clinic,Clinic,09/455 kata chowk,Baranagar,TX,65569,US,2026-02-21T14:49:23,Mohan-Khare Clinic,"09/455
Kata Chowk",65569
CRM_B,CRM_B_O_ORG_0196_723,Mohan-Khare Clinic,Clinic,09/455 kata chowk,Baranagar,TX,65569,US,2025-10-21T18:37:25,Mohan-Khare Clinic,"09/455
Kata Chowk",65569
CRM_B,CRM_B_O_ORG_0196_512,Mohan-Khare Clinic,Clinic,09/455 kata chowk,Baranagar,TX,65569,US,2025-10-25T08:23:27,Mohan-Khare Clinic,"09/455
Kata Chowk",65569
CRM_A,CRM_A_O_ORG_0197_989,"Dora, Samra And Sami Clinic",Clinic,477 agate marg,Miryalaguda,CA,97166,US,2026-01-26T20:01:30,"Dora, Samra and Sami Clinic","477, Agate Marg",97166
CRM_B,CRM_B_O_ORG_0197_727,"Dora, Samra And Sami Clinic",Clinic,477 agate marg,Miryalaguda,CA,97166,US,2025-12-10T14:08:53,"Dora, Samra and Sami Clinic","477, Agate Marg",97166
CRM_A,CRM_A_O_ORG_0198_112,Thakkar Inc Lab,Lab,h.no. 002 mutti road,Darbhanga,CT,42055,US,2025-10-29T03:46:32,Thakkar Inc Lab,"H.No. 002
Mutti Road",42055
CRM_B,CRM_B_O_ORG_0198_217,Thakkar Incorporated Lab,Lab,h.no. 002 mutti road,Darbhanga,CT,42055,US,2025-10-11T17:03:12,Thakkar Incorporated Lab,"H.No. 002
Mutti Road",42055
CRM_A,CRM_A_O_ORG_0199_572,Sharaf Ltd Lab,Lab,96/97 konda,Pudukkottai,AK,10382,US,2026-01-02T10:29:57,Sharaf Ltd Lab,"96/97, Konda",10382
CRM_B,CRM_B_O_ORG_0199_734,Sharaf Limited Lab,Lab,96/97 konda,Pudukkottai,AK,10382,US,2026-01-10T10:34:45,Sharaf Limited Lab,"96/97, Konda",10382
CRM_A,CRM_A_O_ORG_0200_851,Korpal Plc Clinic,Clinic,38/768 kade circle,Nagaon,TX,40939,US,2025-10-25T18:13:45,Korpal PLC Clinic,"38/768, Kade Circle",40939
CRM_B,CRM_B_O_ORG_0200_567,Korpal Plc Clinic,Clinic,38/768 kade circle,Nagaon,TX,40939,US,2025-12-25T12:47:45,Korpal PLC Clinic,"38/768, Kade Circle",40939
CRM_A,CRM_A_O_ORG_0201_916,"Wagle, Doctor And Pai Hospital",Hospital,38 yohannan marg,Burhanpur,TX,98095,US,2025-11-29T05:18:43,"Wagle, Doctor and Pai Hospital","38, Yohannan Marg",98095
CRM_B,CRM_B_O_ORG_0201_471,"Wagle, Doctor And Pai Hosp",Hospital,38 yohannan marg,Burhanpur,TX,98095,US,2025-12-07T06:04:33,"Wagle, Doctor and Pai Hosp","38, Yohannan Marg",98095
CRM_A,CRM_A_O_ORG_0202_236,Gole-Dhar Pharmacy,Pharmacy,h.no. 07 keer,Tinsukia,CA,11184,US,2025-10-07T19:40:41,Gole-Dhar Pharmacy,"H.No. 07, Keer",11184
CRM_B,CRM_B_O_ORG_0202_101,Gole-Dhar Pharmacy,Pharmacy,h.no. 07 keer,Tinsukia,CA,11184,US,2026-01-21T18:04:42,Gole-Dhar Pharmacy,"H.No. 07, Keer",11184
CRM_A,CRM_A_O_ORG_0203_899,Kaul-Parsa Hospital,Hospital,h.no. 998 puri nagar,Kavali,VA,72768,US,2025-10-28T16:58:03,Kaul-Parsa Hospital,"H.No. 998, Puri Nagar",72768
CRM_B,CRM_B_O_ORG_0203_350,Kaul-Parsa Hospital,Hospital,h.no. 998 puri nagar,Kavali,VA,72768,US,2026-01-05T17:31:03,Kaul-Parsa Hospital,"H.No. 998, Puri Nagar",72768
CRM_B,CRM_B_O_ORG_0203_134,Kaul-Parsa Hospital,Hospital,h.no. 998 puri nagar,Kavali,VA,72768,US,2026-01-18T00:44:27,Kaul-Parsa Hospital,"H.No. 998, Puri Nagar",72768
CRM_A,CRM_A_O_ORG_0204_835,Balasubramanian-Hegde Hospital,Hospital,h.no. 29 panchal,Hosur,UP,588486,IN,2026-01-08T20:17:43,Balasubramanian-Hegde Hospital,"H.No. 29, Panchal",588486
CRM_B,CRM_B_O_ORG_0204_541,Balasubramanian-Hegde Hosp,Hospital,h.no. 29 panchal,Hosur,UP,588486,IN,2025-12-28T09:00:44,Balasubramanian-Hegde Hosp,"H.No. 29, Panchal",588486
CRM_A,CRM_A_O_ORG_0205_212,Sheth-Dube Pharmacy,Pharmacy,62 chakrabarti circle,Hospet,VA,34141,US,2026-02-13T01:52:13,Sheth-Dube Pharmacy,"62, Chakrabarti Circle",34141
CRM_B,CRM_B_O_ORG_0205_199,Sheth-Dube Pharmacy,Pharmacy,62 chakrabarti circle,Hospet,VA,34141,US,2026-01-08T15:29:14,Sheth-Dube Pharmacy,"62, Chakrabarti Circle",34141
CRM_B,CRM_B_O_ORG_0205_251,Sheth-Dube Pharmacy,Pharmacy,62 chakrabarti circle,Hospet,VA,34141,US,2025-11-07T06:43:36,Sheth-Dube Pharmacy,62 Chakrabarti Circle,34141
CRM_A,CRM_A_O_ORG_0206_306,Sarraf-Shan Hospital,Hospital,67/39 borra chowk,Narasaraopet,AL,23070,US,2025-11-03T22:02:15,Sarraf-Shan Hospital,"67/39
Borra Chowk",23070
CRM_B,CRM_B_O_ORG_0206_800,Sarraf-Shan Hospital,Hospital,67/39 borra chowk,Narasaraopet,AL,23070,US,2025-12-04T08:56:14,Sarraf-Shan Hospital,"67/39
Borra Chowk",23070
CRM_A,CRM_A_O_ORG_0207_467,Parmer Ltd Pharmacy,Pharmacy,h.no. 68 kari,Patna,MH,219684,IN,2026-01-26T15:17:32,Parmer Ltd Pharmacy,"H.No. 68
Kari",219684
CRM_B,CRM_B_O_ORG_0207_983,Parmer Ltd Pharmacy,Pharmacy,h.no. 68 kari,Patna,MH,219684,IN,2025-11-06T10:14:44,Parmer Ltd Pharmacy,"H.No. 68
Kari",219684
CRM_B,CRM_B_O_ORG_0207_548,Parmer Limited Pharmacy,Pharmacy,h.no. 68 kari,Patna,MH,219684,IN,2026-01-08T04:53:22,Parmer Limited Pharmacy,"H.No. 68
Kari",219684
CRM_A,CRM_A_O_ORG_0208_381,Kale-Sunder Hospital,Hospital,h.no. 624 rama street,Pimpri-Chinchwad,IL,97987,US,2025-10-24T02:48:51,Kale-Sunder Hospital,"H.No. 624
Rama Street",97987
CRM_B,CRM_B_O_ORG_0208_174,Kale-Sunder Hospital,Hospital,h.no. 624 rama street,Pimpri-Chinchwad,IL,97987,US,2025-12-21T10:23:44,Kale-Sunder Hospital,"H.No. 624
Rama Street",97987
CRM_B,CRM_B_O_ORG_0208_723,Kale-Sunder Hospital,Hospital,h.no. 624 rama street,Pimpri-Chinchwad,IL,97987,US,2026-01-15T17:08:04,Kale-Sunder Hospital,"H.No. 624
Rama Street",97987
CRM_A,CRM_A_O_ORG_0209_168,"Keer, Khurana And Doshi Clinic",Clinic,77/36 chopra path,Medininagar,WA,10841,US,2025-11-08T02:53:58,"Keer, Khurana and Doshi Clinic","77/36
Chopra Path",10841
CRM_B,CRM_B_O_ORG_0209_579,"Keer, Khurana And Doshi Clinic",Clinic,77/36 chopra path,Medininagar,WA,10841,US,2025-11-24T20:52:54,"Keer, Khurana and Doshi Clinic","77/36
Chopra Path",10841
CRM_A,CRM_A_O_ORG_0210_291,Yadav Group Diagnostic Center,Diagnostic Center,h.no. 329 bail road,Patiala,AZ,91555,US,2025-12-22T22:54:40,Yadav Group Diagnostic Center,"H.No. 329
Bail Road",91555
CRM_B,CRM_B_O_ORG_0210_748,Yadav Group Diagnostic Center,Diagnostic Center,h.no. 329 bail road,Patiala,AZ,91555,US,2025-11-30T11:57:35,Yadav Group Diagnostic Center,"H.No. 329
Bail Road",91555
CRM_A,CRM_A_O_ORG_0211_547,Sodhi-Gopal Lab,Lab,63 pall,Siliguri,MA,71946,US,2025-11-25T08:01:26,Sodhi-Gopal Lab,"63
Pall",71946
CRM_B,CRM_B_O_ORG_0211_418,Sodhi-Gopal Lab,Lab,63 pall,Siliguri,MA,71946,US,2025-11-03T14:33:22,Sodhi-Gopal Lab,"63
Pall",71946
CRM_B,CRM_B_O_ORG_0211_443,Sodhi-Gopal Lab,Lab,63 pall,Siliguri,MA,71946,US,2025-10-19T06:26:06,Sodhi-Gopal Lab,"63
Pall",71946
CRM_A,CRM_A_O_ORG_0212_645,Virk-Naidu Pharmacy,Pharmacy,h.no. 728 karan road,Loni,NC,88648,US,2025-10-25T02:06:42,Virk-Naidu Pharmacy,"H.No. 728, Karan Road",88648
CRM_B,CRM_B_O_ORG_0212_114,Virk-Naidu Pharmacy,Pharmacy,h.no. 728 karan road,Loni,NC,88648,US,2026-01-21T05:32:38,Virk-Naidu Pharmacy,"H.No. 728, Karan Road",88648
CRM_A,CRM_A_O_ORG_0213_730,Bala Plc Clinic,Clinic,92 munshi road,Khammam,NJ,99699,US,2025-10-27T20:30:18,Bala PLC Clinic,"92
Munshi Road",99699
CRM_B,CRM_B_O_ORG_0213_369,Bala Plc Clnc,Clinic,92 munshi road,Khammam,NJ,99699,US,2026-01-14T09:44:19,Bala PLC Clnc,92 Munshi Road,99699
CRM_A,CRM_A_O_ORG_0214_971,Loke Plc Diagnostic Center,Diagnostic Center,h.no. 87 pai ganj,Dindigul,UP,624787,IN,2026-02-09T07:40:32,Loke PLC Diagnostic Center,"H.No. 87, Pai Ganj",624787
CRM_B,CRM_B_O_ORG_0214_246,Loke Plc Diagnostic Center,Diagnostic Center,h.no. 87 pai ganj,Dindigul,UP,624787,IN,2025-11-04T10:25:37,Loke PLC Diagnostic Center,H.No. 87 Pai Ganj,624787
CRM_A,CRM_A_O_ORG_0215_464,Kara-Mangat Clinic,Clinic,649 ramanathan,Ghaziabad,CO,62532,US,2025-12-11T12:37:52,Kara-Mangat Clinic,"649
Ramanathan",62532
CRM_B,CRM_B_O_ORG_0215_532,Kara-Mangat Clinic,Clinic,649 ramanathan,Ghaziabad,CO,62532,US,2025-11-29T17:31:54,Kara-Mangat Clinic,649 Ramanathan,62532
CRM_A,CRM_A_O_ORG_0216_361,Tata-Saxena Pharmacy,Pharmacy,222 mohanty marg,Guwahati,NC,67752,US,2026-01-13T20:20:46,Tata-Saxena Pharmacy,"222
Mohanty Marg",67752
CRM_B,CRM_B_O_ORG_0216_134,Tata-Saxena Pharmacy,Pharmacy,222 mohanty marg,Guwahati,NC,67752,US,2026-01-31T00:07:22,Tata-Saxena Pharmacy,222 Mohanty Marg,67752
CRM_A,CRM_A_O_ORG_0217_946,Khurana-Khalsa Pharmacy,Pharmacy,h.no. 270 sharma street,Allahabad,AL,22903,US,2025-11-26T11:15:30,Khurana-Khalsa Pharmacy,"H.No. 270, Sharma Street",22903
CRM_B,CRM_B_O_ORG_0217_958,Khurana-Khalsa Pharmacy,Pharmacy,h.no. 270 sharma street,Allahabad,AL,22903,US,2026-01-25T17:14:25,Khurana-Khalsa Pharmacy,"H.No. 270, Sharma Street",22903
CRM_B,CRM_B_O_ORG_0217_459,Khurana-Khalsa Pharmacy,Pharmacy,h.no. 270 sharma street,Allahabad,AL,22903,US,2025-12-11T20:21:31,Khurana-Khalsa Pharmacy,"H.No. 270, Sharma Street",22903
CRM_A,CRM_A_O_ORG_0218_455,Saini-Singhal Lab,Lab,93/805 krishnan zila,New Delhi,PA,16099,US,2025-11-26T14:41:33,Saini-Singhal Lab,"93/805
Krishnan Zila",16099
CRM_B,CRM_B_O_ORG_0218_809,Saini-Singhal Lab,Lab,93/805 krishnan zila,New Delhi,PA,16099,US,2025-10-31T06:42:05,Saini-Singhal Lab,"93/805
Krishnan Zila",16099
CRM_A,CRM_A_O_ORG_0219_673,"Purohit, Anne And Dada Lab",Lab,12/07 ahuja path,Nagpur,CO,19023,US,2026-01-01T17:21:32,"Purohit, Anne and Dada Lab","12/07
Ahuja Path",19023
CRM_B,CRM_B_O_ORG_0219_459,"Purohit, Anne And Dada Lab",Lab,12/07 ahuja path,Nagpur,CO,19023,US,2025-11-17T06:23:14,"Purohit, Anne and Dada Lab","12/07
Ahuja Path",19023
CRM_B,CRM_B_O_ORG_0219_553,"Purohit, Anne And Dada Lab",Lab,12/07 ahuja path,Nagpur,CO,19023,US,2026-02-01T01:16:26,"Purohit, Anne and Dada Lab","12/07
Ahuja Path",19023
CRM_A,CRM_A_O_ORG_0220_982,Buch-Pall Clinic,Clinic,59/39 dhawan street,Bardhaman,NC,36842,US,2025-10-18T19:41:15,Buch-Pall Clinic,"59/39
Dhawan Street",36842
CRM_B,CRM_B_O_ORG_0220_768,Buch-Pall Clinic,Clinic,59/39 dhawan street,Bardhaman,NC,36842,US,2025-10-28T07:56:55,Buch-Pall Clinic,59/39 Dhawan Street,36842
CRM_A,CRM_A_O_ORG_0221_847,Parekh-Sarin Hospital,Hospital,322 mitter zila,Parbhani,AL,69910,US,2026-01-01T05:00:20,Parekh-Sarin Hospital,"322
Mitter Zila",69910-7817
CRM_B,CRM_B_O_ORG_0221_238,Parekh-Sarin Hosp,Hospital,322 mitter zila,Parbhani,AL,69910,US,2025-10-16T12:30:50,Parekh-Sarin Hosp,"322
Mitter Zila",69910-7817
CRM_B,CRM_B_O_ORG_0221_982,Parekh-Sarin Hosp,Hospital,322 mitter zila,Parbhani,AL,69910,US,2026-01-03T00:06:02,Parekh-Sarin Hosp,"322
Mitter Zila",69910-7817
CRM_A,CRM_A_O_ORG_0222_704,Gupta Plc Hospital,Hospital,17/699 joshi ganj,Mathura,UP,492789,IN,2025-11-03T09:44:58,Gupta PLC Hospital,"17/699
Joshi Ganj",492789
CRM_B,CRM_B_O_ORG_0222_933,Gupta Plc Hospital,Hospital,17/699 joshi ganj,Mathura,UP,492789,IN,2025-12-21T04:18:04,Gupta PLC Hospital,"17/699
Joshi Ganj",492789
CRM_A,CRM_A_O_ORG_0223_252,"Buch, Nadig And Saraf Diagnostic Center",Diagnostic Center,07/05 pingle marg,Ahmedabad,PA,79712,US,2025-10-22T09:26:15,"Buch, Nadig and Saraf Diagnostic Center","07/05
Pingle Marg",79712
CRM_B,CRM_B_O_ORG_0223_734,"Buch, Nadig And Saraf Diagnostic Center",Diagnostic Center,07/05 pingle marg,Ahmedabad,PA,79712,US,2026-01-29T15:47:01,"Buch, Nadig and Saraf Diagnostic Center","07/05
Pingle Marg",79712
CRM_A,CRM_A_O_ORG_0224_241,Joshi-Sabharwal Pharmacy,Pharmacy,12/874 thakkar nagar,Rajkot,FL,13566,US,2025-10-20T19:36:12,Joshi-Sabharwal Pharmacy,"12/874, Thakkar Nagar",13566
CRM_B,CRM_B_O_ORG_0224_828,Joshi-Sabharwal Pharmacy,Pharmacy,12/874 thakkar nagar,Rajkot,FL,13566,US,2026-02-02T13:24:34,Joshi-Sabharwal Pharmacy,12/874 Thakkar Nagar,13566
CRM_A,CRM_A_O_ORG_0224_920,Joshi-Sabharwal Pharmacy,Pharmacy,12/874 thakkar nagar,Rajkot,FL,13566,US,2025-11-27T00:04:44,Joshi-Sabharwal Pharmacy,"12/874, Thakkar Nagar",13566
CRM_A,CRM_A_O_ORG_0225_150,Halder-Bakshi Diagnostic Center,Diagnostic Center,93/82 majumdar zila,Mira-Bhayandar,MH,692840,IN,2025-12-22T15:34:37,Halder-Bakshi Diagnostic Center,"93/82
Majumdar Zila",692840
